2.338484 1.970888 -2.908399 -0.190144 2.121948 -2.107334 1.086387 -2.454235 -0.312993 -0.013157 -1.225247 -1.900298 1.448458 -0.784308 1.539733 1.416919 2.146267 0.758786 -2.545349 -2.496065 -1.871906 0.804995 -2.395478 0.210449 1.483022 -2.586683 -1.872406 -0.431262 1.778710 -2.313420 0.493009 -2.494639 -1.692733 -2.496797 -2.924358 2.697366 -2.863373 -1.185965 0.271845 2.142161 -2.086286 0.339633 -1.028191 -1.432449 -0.078184 -1.390485 -0.358196 0.659395 2.569219 2.971395 1.278445 -2.895968 -3.050313 -0.669316 -1.419176 -0.144297 1.725002 -0.526114 2.748793 2.246295 2.476020 -0.134514 2.439290 1.247627 
1.290454 -1.359691 1.899004 -2.266797 -1.829324 1.564148 -0.250332 -2.718726 0.313880 -1.097456 2.391560 2.913466 -1.065104 1.539040 0.730115 1.542951 0.742101 3.064146 -3.037715 2.321826 -0.698803 2.215444 -1.457565 2.231400 2.585960 2.366696 0.206783 1.912044 -2.878949 1.914486 -0.990044 0.661802 1.260486 -0.581095 -1.081949 1.509803 3.003546 -1.819703 -1.412856 2.111392 -1.344758 1.272799 -0.282508 -1.621042 0.174685 -0.423730 1.403621 -1.212789 1.706860 -0.472316 -0.146892 3.140216 1.794636 0.822052 -0.378993 -2.312219 -1.837437 -0.141808 2.092172 -3.140153 1.929222 -1.261978 2.687787 -2.654103 
2.110682 3.047219 1.540572 -3.025646 -0.605676 -1.870570 1.781097 -1.067734 2.792538 2.667647 1.252668 1.203288 -1.698057 1.778097 -2.467001 -0.083838 2.965794 -0.807505 -1.855756 0.334798 1.916584 -2.776188 -0.817243 1.163322 0.989643 0.091273 -1.236039 1.173905 -0.751623 -1.591068 1.683010 -0.824231 1.428935 -1.664214 -0.969191 2.952440 -0.097391 1.304170 -2.042923 0.673357 -1.271605 -3.119163 2.555629 1.451648 0.649359 -2.438139 0.778250 2.989239 -2.102070 0.394350 1.662254 0.629006 -2.679740 -2.168233 0.006438 -0.097399 -2.372732 0.511380 -2.687083 1.059533 -0.202125 -1.774304 1.887544 1.162150 
-1.732294 -1.206077 1.818287 -1.923708 -0.306710 -3.063246 0.724624 0.548547 -0.855412 -2.362930 1.102822 -2.115809 -1.733995 2.511485 2.025825 -0.369614 -1.103050 -0.410777 0.479905 0.255753 -2.960207 -0.615995 2.142338 1.998148 -1.821051 1.973691 2.373496 -0.111757 2.966874 1.764084 -2.776550 1.176397 1.997569 -1.485009 1.797411 -1.566323 -3.030595 0.167574 -0.606562 1.212506 0.215553 -2.412194 0.072878 -1.569335 -3.071545 2.766194 0.314197 1.849212 1.352456 0.044167 -2.012503 -0.451522 -2.535613 -0.917476 2.775919 1.579486 2.431131 1.420014 2.712980 -2.787590 -1.175062 0.591330 1.131725 -1.430286 
-0.936701 -0.311022 -0.328849 -2.402840 1.677465 2.385263 1.016558 -1.398555 1.939269 -1.163722 -2.159203 -0.505121 -0.970758 -0.658243 1.152170 -1.184084 2.392694 0.882169 -2.633552 0.959199 2.762987 -0.459595 -1.356485 -2.951798 -0.884633 -1.565627 1.068957 -2.481287 0.002727 1.254012 -2.772788 -1.608369 -0.628542 2.753210 -2.093536 -2.486186 -1.824804 2.914702 1.012747 -1.085711 1.711528 -0.156394 -2.451865 -0.575942 -2.248514 -2.028045 2.217527 -2.044019 2.444281 1.458266 -1.784685 1.522167 -2.843136 -2.505916 1.610711 0.888539 -1.215313 3.101521 2.009699 -1.850804 0.334494 1.360627 -2.584438 1.823210 
1.081770 1.801741 0.773003 -2.002682 1.420362 2.053245 -2.364292 1.918690 1.580173 -2.971870 0.575872 -3.113113 -0.031341 -0.201926 0.399816 -0.072763 0.689638 -0.096088 2.577218 1.030148 0.191635 -2.003068 -0.081979 1.097414 0.452535 2.922783 -2.754678 1.788099 -2.529151 0.101503 -1.897170 2.398783 1.647424 0.860448 -1.932414 -1.480244 0.672539 -2.396664 -0.643085 -1.340031 -1.887498 2.926879 0.486914 2.999524 1.757328 0.157250 -1.460388 -1.128816 2.478320 -0.769854 1.490653 0.058801 -1.484859 -2.472660 2.949165 -1.297431 1.730851 2.041520 1.552855 -0.089152 2.028322 -0.095487 3.139280 -1.353963 
-0.287113 2.358944 -0.536809 -1.530202 -2.159289 2.062274 1.493636 -1.193032 0.937585 1.867309 0.588752 -1.628415 -1.104882 1.090511 -2.688502 -2.110000 0.325774 0.526096 -0.650837 -2.729030 -2.472377 -0.685181 -0.974348 2.744012 1.456683 -2.073800 2.165444 -1.740732 -1.860885 -0.466377 1.716100 -0.687744 -0.419567 0.034308 -1.837881 -1.242437 -1.289800 3.110860 -0.685239 0.572875 2.393601 -0.361039 0.681991 2.416004 -1.300994 -2.915030 -2.035359 -2.201033 1.970591 2.590574 1.655006 -1.317761 -1.054514 2.791064 2.878069 1.950923 -0.111415 -0.607479 1.995860 -1.510094 0.811432 -2.505295 -0.006855 1.730055 
-1.405551 -1.625491 -0.022589 1.700109 2.111681 -0.822413 1.068485 -1.865250 -1.313703 1.002987 -1.465811 1.587387 -3.116530 1.344263 0.630694 0.729642 -0.397635 -0.544268 2.272744 -0.169904 2.393349 0.429878 1.336517 0.233908 -2.205164 2.548188 0.642120 -2.870711 1.900252 -1.985134 2.839119 -0.243407 0.003162 1.038271 1.053874 -0.586023 0.777660 2.409100 3.119718 1.842606 -2.194111 0.911036 -2.300901 -0.356498 -2.655410 1.258944 -2.796034 -1.655278 -2.709637 0.345048 1.537138 2.550060 2.916666 1.178238 -2.476253 -1.549364 3.125031 -2.319165 2.151709 -0.469616 -0.827816 0.225482 2.061870 2.055413 
-1.695763 3.101417 1.327353 -0.531365 -1.202922 1.865464 1.817474 -1.512997 -2.228491 -3.043287 2.464266 -0.901092 -2.379454 -2.177148 -2.449314 -2.542939 -0.694785 0.607881 -0.546161 0.962122 -1.244360 2.599187 1.178342 0.049229 -0.582562 -3.057604 -0.449265 2.593191 0.549582 -0.307199 -1.753809 1.880109 -0.099843 -0.131578 -1.411945 1.385296 2.399636 1.638071 2.841144 -2.892258 -1.150496 0.154637 0.584806 -0.088899 -0.318112 -1.183517 -1.246578 -1.265374 -2.892678 -0.976122 -2.360896 0.132587 0.171143 1.295484 -1.617196 -0.764849 -2.464853 -1.157707 -1.809211 -2.874962 -0.440729 -3.061830 0.059284 -3.088399 
-1.661020 -0.932245 0.623692 1.921290 -0.537050 -2.791340 1.476980 1.482978 -1.226978 0.966195 -2.004645 -2.787603 1.527962 2.911360 0.630306 -0.121287 1.252341 -2.068382 2.882009 0.446568 0.505342 1.303397 1.817970 0.037370 2.866817 1.851992 -1.473811 -2.493153 2.505039 -2.143122 -3.020918 -2.392089 1.224253 -1.307983 -2.138183 -2.219507 2.820898 2.361847 0.987183 3.011585 0.462585 -2.108999 0.078833 -2.035367 0.479825 -2.326025 -1.638357 -1.132417 -2.018606 -2.239739 2.140259 2.159395 -2.886752 3.128705 0.085139 -2.793778 2.963163 -2.770037 3.058964 -1.133051 1.442345 1.554499 2.601289 -1.255088 
